STN_CD, KOR_STN_NM, AGGR_YMDHMS
3901085,청량신호B,20191001000000
3901086,청량신호C,20191001000000
3901076,신신천,20191001000000
3901079,시흥능곡,20191001000000
3901065,월포,20191001000000
3901066,장사,20191001000000
3901067,강구,20191001000000
3901068,영덕,20191001000000
3901042,SR분기,20191001000000
3901043,수서,20191001000000
3901044,동탄,20191001000000
3901045,지제,20191001000000
3901057,횡성,20191001000000
3901058,둔내,20191001000000
3901059,평창,20191001000000
3901060,진부,20191001000000
3901061,대관령,20191001000000
3901062,남강릉,20191001000000
3901041,야당,20191001000000
3900140,동화,20191001000000
3900977,익산차량사업소,20191001000000
3901071,청량신호소,20191001000000
3900927,인천공항T1,20191001000000
3901073,원시,20191001000000
3901074,소새울,20191001000000
3901077,신신현,20191001000000
3901078,시흥시청,20191001000000
3901084,마곡나루,20191001000000
3901051,부산교대,20191001000000
3901072,신소사,20191001000000
3901082,신초지,20191001000000
3901083,원곡,20191001000000
3900980,가야차량,20191001000000
3901055,S성남,20191001000000
3901056,S용인,20191001000000
3901069,강릉차분기,20191001000000
3901070,강릉기지,20191001000000
0000901,공항,20191002000000
0000902,공항서울,20191002000000
0000903,제주,20191002000000
0000904,장항,20191002000000
0000905,울릉도,20191002000000
0000909,서울,20191002000000
0000911,공덕,20191002000000
0000912,김포공항,20191002000000
0000913,계양,20191002000000
0000914,검암,20191002000000
0000915,운서,20191002000000
0000916,공항화물,20191002000000
0000999,기타,20191002000000
3900000,본사,20191002000000
3900001,서지청,20191002000000
3900002,대지청,20191002000000
3900003,순지청,20191002000000
3900004,영지청,20191002000000
3900005,부지청,20191002000000
3900006,서열소,20191002000000
3900007,량열소,20191002000000
3900008,구로열차소,20191002000000
3900009,대열소,20191002000000
3900010,천안열분,20191002000000
3900011,김천열분,20191002000000
3900012,순열소,20191002000000
3900013,익산열분,20191002000000
3900014,광주열분,20191002000000
3900015,영열소,20191002000000
3900016,제천열분,20191002000000
3900017,안동열주,20191002000000
3900018,동열소,20191002000000
3900019,부열소,20191002000000
3900020,대구열분,20191002000000
3900021,마산열분,20191002000000
3900022,경주열분,20191002000000
3900023,서울,20191002000000
3900024,남영,20191002000000
3900025,용산,20191002000000
3900026,용산경부분,20191002000000
3900027,노량진,20191002000000
3900028,대방,20191002000000
3900029,신길,20191002000000
3900030,영등포,20191002000000
3900031,신도림,20191002000000
3900032,구로,20191002000000
3900033,구로경부분,20191002000000
3900034,가산디지털,20191002000000
3900035,독산,20191002000000
3900036,금천구청,20191002000000
3900037,석수,20191002000000
3900038,관악,20191002000000
3900039,안양,20191002000000
3900040,명학,20191002000000
3900041,금정,20191002000000
3900042,군포,20191002000000
3900043,당정,20191002000000
3900044,의왕,20191002000000
3900045,성균관대,20191002000000
3900046,화서,20191002000000
3900047,수원,20191002000000
3900048,세류,20191002000000
3900049,병점,20191002000000
3900050,세마,20191002000000
3900051,오산대,20191002000000
3900052,오산,20191002000000
3900053,진위,20191002000000
3900054,송탄,20191002000000
3900055,서정리,20191002000000
3900056,지제,20191002000000
3900057,평택,20191002000000
3900058,성환,20191002000000
3900059,직산,20191002000000
3900060,두정,20191002000000
3900061,천안,20191002000000
3900062,소정리,20191002000000
3900063,전의,20191002000000
3900064,전동,20191002000000
3900065,서창,20191002000000
3900066,조치원,20191002000000
3900067,내판,20191002000000
3900068,부강,20191002000000
3900069,매포,20191002000000
3900070,신탄진,20191002000000
3900071,회덕,20191002000000
3900072,대전조차장,20191002000000
3900073,대전,20191002000000
3900074,세천,20191002000000
3900075,옥천,20191002000000
3900076,이원,20191002000000
3900077,지탄,20191002000000
3900078,심천,20191002000000
3900079,각계,20191002000000
3900080,영동,20191002000000
3900081,황간,20191002000000
3900082,추풍령,20191002000000
3900083,신암,20191002000000
3900084,직지사,20191002000000
3900085,김천,20191002000000
3900086,대신,20191002000000
3900087,아포,20191002000000
3900088,구미,20191002000000
3900089,사곡,20191002000000
3900090,약목,20191002000000
3900091,왜관,20191002000000
3900092,연화,20191002000000
3900093,신동,20191002000000
3900094,지천,20191002000000
3900095,대구,20191002000000
3900096,동대구,20191002000000
3900097,고모,20191002000000
3900098,가천,20191002000000
3900099,경산,20191002000000
3900100,삼성,20191002000000
3900101,남성현,20191002000000
3900102,청도,20191002000000
3900103,신거,20191002000000
3900104,상동,20191002000000
3900105,밀양,20191002000000
3900106,미전,20191002000000
3900107,삼랑진,20191002000000
3900108,원동,20191002000000
3900109,물금,20191002000000
3900110,화명,20191002000000
3900111,구포,20191002000000
3900112,사상,20191002000000
3900113,부산진,20191002000000
3900114,부산,20191002000000
3900115,중랑,20191002000000
3900116,망우,20191002000000
3900117,1양원,20191002000000
3900118,동교,20191002000000
3900119,구리,20191002000000
3900120,도농,20191002000000
3900121,1양정,20191002000000
3900122,덕소,20191002000000
3900123,도심,20191002000000
3900124,팔당,20191002000000
3900125,운길산,20191002000000
3900126,양수,20191002000000
3900127,신원,20191002000000
3900128,국수,20191002000000
3900129,아신,20191002000000
3900130,양평,20191002000000
3900131,원덕,20191002000000
3900132,용문,20191002000000
3900133,지평,20191002000000
3900134,석불,20191002000000
3900135,일신,20191002000000
3900136,매곡,20191002000000
3900137,양동,20191002000000
3900138,삼산,20191002000000
3900139,간현,20191002000000
3900141,만종,20191002000000
3900142,원주,20191002000000
3900143,유교,20191002000000
3900144,반곡,20191002000000
3900145,금교,20191002000000
3900146,치악,20191002000000
3900147,창교,20191002000000
3900148,신림,20191002000000
3900149,연교,20191002000000
3900150,구학,20191002000000
3900151,봉양,20191002000000
3900152,제천조차장,20191002000000
3900153,제천,20191002000000
3900154,고명,20191002000000
3900155,삼곡,20191002000000
3900156,도담,20191002000000
3900157,단양,20191002000000
3900158,단성,20191002000000
3900159,죽령,20191002000000
3900160,희방사,20191002000000
3900161,풍기,20191002000000
3900162,안정,20191002000000
3900163,북영주,20191002000000
3900164,영주,20191002000000
3900165,문수,20191002000000
3900166,승문,20191002000000
3900167,평은,20191002000000
3900168,옹천,20191002000000
3900169,마사,20191002000000
3900170,이하,20191002000000
3900171,서지,20191002000000
3900172,안동,20191002000000
3900173,무릉,20191002000000
3900174,운산,20191002000000
3900175,단촌,20191002000000
3900176,업동,20191002000000
3900177,의성,20191002000000
3900178,비봉,20191002000000
3900179,탑리,20191002000000
3900180,우보,20191002000000
3900181,화본,20191002000000
3900182,봉림,20191002000000
3900183,갑현,20191002000000
3900184,신녕,20191002000000
3900185,화산,20191002000000
3900186,북영천,20191002000000
3900187,영천,20191002000000
3900188,송포,20191002000000
3900189,임포,20191002000000
3900190,아화,20191002000000
3900191,건천,20191002000000
3900192,모량,20191002000000
3900193,율동,20191002000000
3900194,서경주,20191002000000
3900195,서대전,20191002000000
3900196,가수원,20191002000000
3900197,흑석리,20191002000000
3900198,원정,20191002000000
3900199,계룡,20191002000000
3900200,신도,20191002000000
3900201,개태사,20191002000000
3900202,연산,20191002000000
3900203,부황,20191002000000
3900204,논산,20191002000000
3900205,채운,20191002000000
3900206,강경,20191002000000
3900207,용동,20191002000000
3900208,함열,20191002000000
3900209,다산,20191002000000
3900210,황등,20191002000000
3900211,익산,20191002000000
3900212,부용,20191002000000
3900213,와룡,20191002000000
3900214,김제,20191002000000
3900215,감곡,20191002000000
3900216,신태인,20191002000000
3900217,초강,20191002000000
3900218,정읍,20191002000000
3900219,천원,20191002000000
3900220,노령,20191002000000
3900221,백양사,20191002000000
3900222,신흥리,20191002000000
3900223,안평,20191002000000
3900224,장성,20191002000000
3900225,옥정,20191002000000
3900226,임곡,20191002000000
3900227,하남,20191002000000
3900228,북송정,20191002000000
3900229,광주송정,20191002000000
3900230,노안,20191002000000
3900231,나주,20191002000000
3900233,다시,20191002000000
3900234,고막원,20191002000000
3900235,함평,20191002000000
3900236,무안,20191002000000
3900237,몽탄,20191002000000
3900239,일로,20191002000000
3900240,임성리,20191002000000
3900242,목포,20191002000000
3900243,동익산,20191002000000
3900244,춘포,20191002000000
3900245,삼례,20191002000000
3900246,동산,20191002000000
3900247,송천,20191002000000
3900248,전주,20191002000000
3900249,아중,20191002000000
3900250,신리,20191002000000
3900251,죽림온천,20191002000000
3900252,관촌,20191002000000
3900253,임실,20191002000000
3900254,오류,20191002000000
3900255,봉천,20191002000000
3900256,오수,20191002000000
3900257,서도,20191002000000
3900258,산성,20191002000000
3900259,남원,20191002000000
3900260,주생,20191002000000
3900261,옹정,20191002000000
3900262,금지,20191002000000
3900263,곡성,20191002000000
3900264,압록,20191002000000
3900265,구례구,20191002000000
3900266,봉덕,20191002000000
3900267,괴목,20191002000000
3900268,개운,20191002000000
3900269,동운,20191002000000
3900270,동순천,20191002000000
3900271,순천,20191002000000
3900272,성산,20191002000000
3900273,율촌,20191002000000
3900274,신풍,20191002000000
3900275,덕양,20191002000000
3900276,여천,20191002000000
3900277,미평,20191002000000
3900278,만성,20191002000000
3900279,여수엑스포,20191002000000
3900280,오송,20191002000000
3900281,청주,20191002000000
3900282,오근장,20191002000000
3900283,청주공항,20191002000000
3900284,내수,20191002000000
3900285,증평,20191002000000
3900286,도안,20191002000000
3900287,보천,20191002000000
3900288,음성,20191002000000
3900289,소이,20191002000000
3900290,주덕,20191002000000
3900291,달천,20191002000000
3900292,충주,20191002000000
3900293,목행,20191002000000
3900294,동량,20191002000000
3900295,삼탄,20191002000000
3900296,공전,20191002000000
3900297,구로경인분,20191002000000
3900298,구일,20191002000000
3900299,개봉,20191002000000
3900300,오류동,20191002000000
3900301,온수,20191002000000
3900302,역곡,20191002000000
3900303,소사,20191002000000
3900304,부천,20191002000000
3900305,중동,20191002000000
3900306,송내,20191002000000
3900307,부개,20191002000000
3900308,부평,20191002000000
3900309,백운,20191002000000
3900310,동암,20191002000000
3900311,간석,20191002000000
3900312,주안,20191002000000
3900313,도화,20191002000000
3900314,제물포,20191002000000
3900315,도원,20191002000000
3900316,동인천,20191002000000
3900317,인천,20191002000000
3900318,봉명,20191002000000
3900319,쌍용나사렛,20191002000000
3900320,아산,20191002000000
3900321,배방,20191002000000
3900322,온양온천,20191002000000
3900323,신창,20191002000000
3900324,도고온천,20191002000000
3900325,학성,20191002000000
3900326,선장,20191002000000
3900327,신례원,20191002000000
3900328,예산,20191002000000
3900329,오가,20191002000000
3900330,삽교,20191002000000
3900331,화양,20191002000000
3900332,홍성,20191002000000
3900333,신성,20191002000000
3900334,광천,20191002000000
3900335,원죽,20191002000000
3900336,청소,20191002000000
3900337,주포,20191002000000
3900338,대천,20191002000000
3900339,주교,20191002000000
3900340,남포,20191002000000
3900341,웅천,20191002000000
3900342,간치,20191002000000
3900343,판교,20191002000000
3900344,주산,20191002000000
3900345,서천,20191002000000
3900346,장항,20191002000000
3900347,기동,20191002000000
3900348,군산,20191002000000
3900349,삼산,20191002000000
3900350,군산화분기,20191002000000
3900351,대야,20191002000000
3900352,임피,20191002000000
3900353,오산리,20191002000000
3900354,장항화물,20191002000000
3900355,신촌,20191002000000
3900356,가좌,20191002000000
3900357,디지털시티,20191002000000
3900358,수색,20191002000000
3900359,화전,20191002000000
3900360,구강매,20191002000000
3900361,행신,20191002000000
3900362,능곡,20191002000000
3900363,대곡,20191002000000
3900364,곡산,20191002000000
3900365,백마,20191002000000
3900366,풍산,20191002000000
3900367,일산,20191002000000
3900368,탄현,20191002000000
3900369,운정,20191002000000
3900370,금릉,20191002000000
